id,url,title,body,bodyShort,jurisdiction,type,status,appliesTo,requirements,versions,summary,keyProvisions,relatedIncidents,sources,country,categories,lastVerified,verified,region,effectiveDate,article
ireland-judicial-council-generative-ai-guidelines-judges,https://safelegalai.com/regulation/ireland/ireland-judicial-council-generative-ai-guidelines-judges,Guidelines for Judges: The Use of Generative Artificial Intelligence,Judicial Council of Ireland,Judicial Council of Ireland,ireland,guidance,in-force,judges,verification; confidentiality; prohibition,"[{""version"":""June 2024 (published November 2025)"",""date"":""2024-06-01"",""url"":""https://judicialcouncil.ie/assets/uploads/AI%20Guidance%20-%20Guidelines%20For%20Judges%20(June%202024).pdf""}]","Guidelines from the Judicial Council of Ireland, dated June 2024 and published in November 2025 as a living document, on Irish judges' use of generative AI. Judges may use AI for routine and administrative tasks only, must verify any output, must not enter confidential case material into public tools, and must not use AI to decide cases or draft reasoning.",Generative AI may be used for routine and administrative tasks only.; Judges must verify any AI output before relying on it.; Confidential or sensitive case information must not be entered into public tools.; AI must not be used to determine outcomes or draft judicial reasoning.,,"[{""label"":""Judicial Council of Ireland — guidelines for judges (PDF)"",""url"":""https://judicialcouncil.ie/assets/uploads/AI%20Guidance%20-%20Guidelines%20For%20Judges%20(June%202024).pdf""},{""label"":""Judicial Council of Ireland — news announcement"",""url"":""https://judicialcouncil.ie/news/guidelines-for-judges-the-use-of-generative-artificial-intelligence/""}]",IE,judicial-use; ai-decision-prohibition; verification-duty; confidentiality-client-data; court-own-use,2026-09-03,true,,2024-06-01,ireland-ai-guidance-history
us-ca5-proposed-rule-32-3-genai-certification,https://safelegalai.com/regulation/us-federal/us-ca5-proposed-rule-32-3-genai-certification,Proposed amendment to Fifth Circuit Rule 32.3 and Form 6 (generative AI certification),United States Court of Appeals for the Fifth Circuit,Fifth Circuit,us-federal,court-rule,withdrawn,lawyers; litigants,certification,"[{""version"":""Court decision not to adopt"",""date"":""2024-06-01"",""url"":""https://www.ca5.uscourts.gov/docs/default-source/default-document-library/court-decision-on-proposed-rule.pdf""}]","In late 2023 the Fifth Circuit proposed requiring every filer to certify either that no generative AI was used or that all AI-generated text had been reviewed by a human. After public comment the court announced in June 2024 that it would not adopt the rule, relying on existing Rule 11 and candor obligations. No AI-specific rule applies.",Would have required a certificate in every brief about the use of generative AI.; Not adopted; the court concluded existing rules already govern accuracy and candor.; Parties remain bound by Rule 11 and professional conduct rules for any AI-assisted filing.,,"[{""label"":""Fifth Circuit — court decision on proposed rule (PDF)"",""url"":""https://www.ca5.uscourts.gov/docs/default-source/default-document-library/court-decision-on-proposed-rule.pdf""}]",US,disclosure-filings; verification-duty,2026-09-03,true,,,us-federal-court-ai-standing-orders
qls-guidance-statement-37-ai,https://safelegalai.com/regulation/australia/qls-guidance-statement-37-ai,Guidance Statement No. 37: Artificial Intelligence in Legal Practice,Queensland Law Society,QLS,australia,guidance,in-force,lawyers; firms,permissive; competence; confidentiality; verification; supervision,"[{""version"":""Original"",""date"":""2024-05-31"",""url"":""https://www.qls.com.au/practising-law-in-qld/ethics/guidance-statements/no-37-artificial-intelligence-in-legal-practice"",""archiveUrl"":""https://web.archive.org/web/20260904134130/https://www.qls.com.au/practising-law-in-qld/ethics/guidance-statements/no-37-artificial-intelligence-in-legal-practice""}]","Guidance Statement No. 37 from the Queensland Law Society, issued 31 May 2024, applies the Australian Solicitors Conduct Rules to solicitors' use of AI. It is permissive with cautions: solicitors must be competent in the tools they use, protect confidentiality, verify output before reliance, supervise staff use, and consider whether to inform clients about AI use.",Solicitors must understand the AI tools they use and their limitations.; Confidential client information must be protected when using AI services.; AI-generated content must be verified before it is relied on or filed.; Principals must supervise AI use by employees and set firm policies.,,"[{""label"":""Queensland Law Society — Guidance Statement No. 37"",""url"":""https://www.qls.com.au/practising-law-in-qld/ethics/guidance-statements/no-37-artificial-intelligence-in-legal-practice""}]",AU,bar-guidance; competence-duty; confidentiality-client-data; verification-duty; supervision; procurement-vendor; client-consent-transparency,2026-09-04,true,Queensland,2024-05-31,australia-law-society-ai-guidance-history
us-il-cook-ramos-2024-ai-verification,https://safelegalai.com/regulation/us-state/us-il-cook-ramos-2024-ai-verification,Law Division Standing Order,"Circuit Court of Cook County, Law Division — Judge Sandra Gisela Ramos","Circuit Court of Cook County, Law Division (Judge Ramos)",us-state,standing-order,in-force,parties,disclosure; certification; verification,"[{""version"":""Original"",""date"":""2024-05-30"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Law%20-%20Judge%20Ramos%20-%20Standing%20Order%20%28May%2030%2C%202024%29.pdf?VersionId=g6dVsvmsqmjK.QRGq5YLirA6QeNTNigI""}]","Judge Ramos’s Cook County Law Division standing order, dated May 30, 2024, requires a party submitting any document, motion, brief, or memorandum to disclose in writing on the submitted document that AI was used. The party must also state that authority cited has been verified for existence and accuracy.","A party submitting a document, motion, brief, or memorandum must disclose in writing on the submission that AI was used.; The written disclosure must also state that the party verified the existence and accuracy of authority cited.; Failure to make the AI disclosure and verification may result in sanctions.; The order is dated May 30, 2024.",,"[{""label"":""Circuit Court of Cook County, Law Division — Law Division Standing Order (primary, court-pdf)"",""url"":""https://ocj-web-files.s3.us-east-2.amazonaws.com/orders/Law%20-%20Judge%20Ramos%20-%20Standing%20Order%20%28May%2030%2C%202024%29.pdf?VersionId=g6dVsvmsqmjK.QRGq5YLirA6QeNTNigI""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty,2026-09-06,false,Illinois,,
us-pa-joint-formal-opinion-2024-200,https://safelegalai.com/regulation/us-state/us-pa-joint-formal-opinion-2024-200,Joint Formal Opinion 2024-200: Ethical Issues Regarding the Use of Artificial Intelligence,Pennsylvania Bar Association Committee on Legal Ethics and Professional Responsibility and Philadelphia Bar Association Professional Guidance Committee,PBA and Philadelphia Bar,us-state,ethics-opinion,in-force,lawyers; firms,competence; verification; confidentiality; consent; supervision,"[{""version"":""Original"",""date"":""2024-05-22"",""url"":""https://www.pabar.org/Members/catalogs/Ethics%20Opinions/Formal/Joint%20Formal%20Opinion%202024-200.pdf"",""changes"":""Initial publication""}]","A joint opinion of the Pennsylvania and Philadelphia bar ethics committees concluding that, with appropriate safeguards, lawyers may use AI consistently with the Pennsylvania Rules of Professional Conduct. It sets out twelve best practices spanning truthfulness, citation verification, competence, confidentiality, conflicts, client communication, bias, misuse, billing, professional judgment and transparency.","With appropriate safeguards, lawyers may use AI in accordance with the Pennsylvania Rules of Professional Conduct; Lawyers must be competent in the use of AI technologies and must verify that citations accurately reflect the content referenced; Lawyers must safeguard client information and ensure AI systems handling it adhere to strict confidentiality measures; Lawyers must communicate with clients about their AI use and, if necessary, obtain consent before using certain AI tools; AI-related expenses must be reasonable and appropriately disclosed to clients; Lawyers should be transparent with clients, colleagues and the courts about AI use, including its limitations and uncertainties; AI does not replace personal review of cases, statutes and other legislative materials",,"[{""label"":""Joint Formal Opinion 2024-200 (official PDF)"",""url"":""https://www.pabar.org/Members/catalogs/Ethics%20Opinions/Formal/Joint%20Formal%20Opinion%202024-200.pdf""}]",US,bar-guidance; verification-duty; confidentiality-client-data; fees-billing; competence-duty; client-consent-transparency,2026-09-04,true,Pennsylvania,,
us-nh-bar-ethics-corner-ai-in-practice,https://safelegalai.com/regulation/us-state/us-nh-bar-ethics-corner-ai-in-practice,Ethics of Using Artificial Intelligence in Practice (NHBA Ethics Corner),New Hampshire Bar Association Ethics Committee,NH Bar Association,us-state,guidance,in-force,lawyers,competence; confidentiality; verification,"[{""version"":""Ethics Corner article"",""date"":""2024-05-15"",""url"":""https://www.nhbar.org/using-artificial-intelligence-in-practice/"",""changes"":""Initial publication; companion article on drafting documents with AI""}]","A practical ethics article from the New Hampshire Bar Association Ethics Committee applying NH RPC 1.1, 1.6, 3.3, 3.4 and 4.1 to generative AI. It stresses technology competence, review of vendor privacy policies before entering client data, and verification of AI output, citing Mata v. Avianca. It is guidance rather than a formal opinion.","NH RPC 1.1 requires understanding how an AI system is designed and operates before relying on output; NH RPC 1.6 requires reviewing vendor terms and privacy policies before inputting client information; Lawyers must verify the accuracy of AI results and be able to explain them to a court; Unverified AI content risks Rule 11 sanctions and violations of RPC 3.3, 3.4 and 4.1; Generative AI should generally not be used to draft pleadings because that usually discloses confidential client information to the tool",,"[{""label"":""NHBA, Ethics of Using Artificial Intelligence in Practice"",""url"":""https://www.nhbar.org/using-artificial-intelligence-in-practice/""},{""label"":""NHBA, Ethics of Drafting Documents with Artificial Intelligence"",""url"":""https://www.nhbar.org/drafting-documents-with-artificial-intelligence/""}]",US,bar-guidance; confidentiality-client-data; verification-duty; competence-duty,2026-09-04,true,New Hampshire,,
us-paed-hodge-2024-gai-rule11-26g,https://safelegalai.com/regulation/us-federal/us-paed-hodge-2024-gai-rule11-26g,Civil Procedures: Artificial Intelligence,U.S. District Court for the Eastern District of Pennsylvania — Judge Kelley B. Hodge,Eastern District of Pennsylvania (Judge Hodge),us-federal,standing-order,in-force,lawyers; litigants,competence,"[{""version"":""Original"",""date"":""2024-05-10"",""url"":""https://www.paed.uscourts.gov/sites/paed/files/documents/procedures/hodpol.pdf""}]","Judge Kelley B. Hodge’s civil procedures state that anyone, counsel or pro se litigant, using generative artificial intelligence in connection with filing a pleading, motion, or paper, or serving or delivering discovery requests, responses, or objections, must comply with Rules 11(b), 26(g), other relevant rules, and applicable ethical rules.","Applies to counsel and pro se litigants using GAI in filings.; Also covers discovery requests, responses, and objections served or delivered.; The procedure requires compliance with Rules 11(b), 26(g), other relevant rules, and ethical rules.",,"[{""label"":""Eastern District of Pennsylvania — Civil Procedures: Artificial Intelligence (primary, court-pdf)"",""url"":""https://www.paed.uscourts.gov/sites/paed/files/documents/procedures/hodpol.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,litigant-in-person,2026-09-06,false,Pennsylvania,,
canada-federal-court-ai-notice,https://safelegalai.com/regulation/canada/canada-federal-court-ai-notice,Notice to the Parties and the Profession: The Use of Artificial Intelligence in Court Proceedings,Federal Court of Canada,Federal Court of Canada,canada,practice-direction,in-force,lawyers; litigants; parties,disclosure; verification,"[{""version"":""Updated notice"",""date"":""2024-05-07"",""url"":""https://www.fct-cf.ca/Content/assets/pdf/base/FC-Updated-AI-Notice-EN.pdf"",""changes"":""Clarifies the scope of the declaration requirement and the meaning of AI-generated content; retains the human-in-the-loop principle.""},{""version"":""Original"",""date"":""2023-12-20"",""url"":""https://www.fct-cf.ca/Content/assets/pdf/base/2023-12-20-notice-use-of-ai-in-court-proceedings.pdf""}]","The Federal Court of Canada's notice, first issued 20 December 2023 and updated 7 May 2024, requires parties and counsel to declare in the first paragraph of any document containing AI-generated content that AI was used to prepare it, and to verify that content. It was among the first mandatory disclosure rules for court filings in a common-law jurisdiction.",A declaration must appear in the first paragraph of any document with AI-generated content submitted to the court.; Human-in-the-loop verification of AI-generated content is expected.; Applies to counsel and self-represented litigants.; The court itself will not use AI in decision-making without prior consultation.,hussein-v-canada,"[{""label"":""Federal Court of Canada — updated AI notice (PDF)"",""url"":""https://www.fct-cf.ca/Content/assets/pdf/base/FC-Updated-AI-Notice-EN.pdf""},{""label"":""Federal Court of Canada — original notice, 20 December 2023 (PDF)"",""url"":""https://www.fct-cf.ca/Content/assets/pdf/base/2023-12-20-notice-use-of-ai-in-court-proceedings.pdf""}]",CA,disclosure-filings; verification-duty,2026-09-04,true,,2023-12-20,canada-law-society-ai-guidance-history
israel-bar-ethics-opinion-at-60-24,https://safelegalai.com/regulation/israel/israel-bar-ethics-opinion-at-60-24,"Preliminary Opinion on the Use of Artificial Intelligence (AI) in Lawyers' Work, decision At/60/24","Israel Bar Association [Lishkat Orkhei HaDin], National Ethics Committee",Israel Bar National Ethics Committee,israel,ethics-opinion,in-force,lawyers; firms,verification; confidentiality; consent; competence; disclosure,"[{""version"":""Decision At/60/24, preliminary opinion"",""date"":""2024-05-07"",""url"":""https://www.israelbar.biz/halishka_vehmechozot/lishkat_orche_din/mosdot_halishka/hamohza_harzit/545.aspx"",""changes"":""First Israeli bar instrument on generative AI. Reported by law.co.il on 8 May 2024; some later reports date the circulated text to August 2024. The opinion text was not read in full; the record rests on the Bar's page and secondary analyses, so it is unverified.""}]","The Israel Bar's first ethics opinion on generative AI, adopted by the National Ethics Committee as decision At/60/24 in 2024. It permits AI use but requires individual verification of AI output against external authority, bars entering client, confidential, privileged or copyright-protected material into AI platforms, and requires written client consent before client personal data enters open systems.","Lawyers must individually check the reliability of AI output and corroborate it with external sources; unverifiable material must be flagged to the court.; Client personal, confidential, privileged and copyright-protected information must not be entered into AI platforms.; Explicit written client consent is required before client personal information is used in open AI systems, specifying document types and security measures.; Closed, in-house AI systems are preferred for confidential work to limit unauthorised access.; The lawyer bears full civil and ethical responsibility for AI use; unverified reliance breaches the duties of loyalty and diligence, and sanctions can run to licence revocation.",,"[{""label"":""Israel Bar Association, decision At/60/24 (official page)"",""url"":""https://www.israelbar.biz/halishka_vehmechozot/lishkat_orche_din/mosdot_halishka/hamohza_harzit/545.aspx""},{""label"":""Opinion PDF hosted on gov.il"",""url"":""https://www.gov.il/BlobFolder/generalpage/ai_info_law/he/%D7%92%D7%99%D7%9C%D7%95%D7%99%20%D7%93%D7%A2%D7%AA%20%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F%20%D7%A9%D7%99%D7%9E%D7%95%D7%A9%20%D7%91%D7%91%D7%99%D7%A0%D7%94%20%D7%9E%D7%9C%D7%90%D7%9B%D7%95%D7%AA%D7%99%D7%AA%20%D7%91%D7%A2%D7%91%D7%95%D7%93%D7%AA%20%D7%A2%D7%95%D7%A8%D7%9B%D7%99%20%D7%94%D7%93%D7%99%D7%9F%20(2024).pdf""},{""label"":""law.co.il report on publication (8 May 2024)"",""url"":""https://www.law.co.il/news/2024/05/08/ai-ethcis-rules-for-israeli-lawyers/""},{""label"":""Pearl Cohen analysis"",""url"":""https://www.pearlcohen.com/israeli-bar-associations-ethical-guidelines-on-using-ai/""}]",IL,bar-guidance; verification-duty; confidentiality-client-data; client-consent-transparency; competence-duty; disclosure-filings; procurement-vendor,2026-09-04,false,,,
de-dsk-orientierungshilfe-ki-datenschutz,https://safelegalai.com/regulation/other/de-dsk-orientierungshilfe-ki-datenschutz,Orientierungshilfe: Künstliche Intelligenz und Datenschutz,Konferenz der unabhängigen Datenschutzaufsichtsbehörden des Bundes und der Länder (German Data Protection Conference),DSK,other,guidance,in-force,all; firms,confidentiality; consent; record-keeping; supervision,"[{""version"":""Version 1.0"",""date"":""2024-05-06"",""url"":""https://www.datenschutzkonferenz-online.de/media/oh/20240506_DSK_Orientierungshilfe_KI_und_Datenschutz.pdf"",""changes"":""First version; the DSK states it will be updated as developments require.""}]","Guidance of 6 May 2024 from the conference of Germany's federal and state data protection authorities on using AI applications, in particular large language models, in compliance with data protection law. It is addressed primarily to controllers deploying AI and is the reference text the BRAK directs law firms to.","Define the field of use and purpose, check its lawfulness, and prefer uses that need no personal data.; No automated final decision: a human must take the decision (reflecting Art. 22 GDPR).; Distinguish closed from open systems and be transparent about training use and prompt history, with a choice where possible.; Carry out a data protection impact assessment, set internal rules, define and bind responsibility, and involve the DPO and staff representatives.; Protect employees and set up business accounts rather than personal ones; apply privacy by design and by default.",,"[{""label"":""DSK — Orientierungshilfe KI und Datenschutz (official PDF)"",""url"":""https://www.datenschutzkonferenz-online.de/media/oh/20240506_DSK_Orientierungshilfe_KI_und_Datenschutz.pdf""}]",DE,data-protection; ai-decision-prohibition; confidentiality-client-data; procurement-vendor,2026-09-04,true,,,
int-oecd-recommendation-ai,https://safelegalai.com/regulation/international/int-oecd-recommendation-ai,OECD Recommendation of the Council on Artificial Intelligence (OECD/LEGAL/0449),Organisation for Economic Co-operation and Development,OECD,international,policy,in-force,all,permissive,"[{""version"":""Revised"",""date"":""2024-05-03"",""url"":""https://legalinstruments.oecd.org/api/print?ids=648&lang=en"",""changes"":""Updated for generative AI; 47 adherents.""},{""version"":""Revised definition of AI system"",""date"":""2023-11-08"",""url"":""https://legalinstruments.oecd.org/en/instruments/oecd-legal-0449"",""changes"":""Definition later adopted by the EU AI Act and the Ciarb arbitration guideline.""},{""version"":""Original"",""date"":""2019-05-22"",""url"":""https://legalinstruments.oecd.org/en/instruments/oecd-legal-0449""}]","Non-binding OECD standard adopted in 2019 and revised on 3 May 2024, setting five values-based principles: inclusive growth; respect for the rule of law, human rights and democratic values including fairness and privacy; transparency and explainability; robustness, security and safety; and accountability. Its AI-system definition is used by the EU AI Act.","Principle 1.2: AI actors should respect the rule of law, human rights and democratic values throughout the AI lifecycle.; Principle 1.3: transparency and responsible disclosure so people can understand and challenge AI outcomes.; Principle 1.5: accountability of AI actors, including traceability and risk management.",,"[{""label"":""OECD Legal Instruments — OECD/LEGAL/0449"",""url"":""https://legalinstruments.oecd.org/en/instruments/oecd-legal-0449""}]",INT,ai-act-horizontal,2026-09-04,true,,,
us-paed-pratter-2024-genai-disclosure-certification,https://safelegalai.com/regulation/us-federal/us-paed-pratter-2024-genai-disclosure-certification,Standing Order Regarding Use of Generative Artificial Intelligence in Cases Assigned to Judge Pratter,U.S. District Court for the Eastern District of Pennsylvania — Judge Gene E. K. Pratter,Eastern District of Pennsylvania (Judge Pratter),us-federal,standing-order,in-force,lawyers; litigants,disclosure; certification; verification,"[{""version"":""Original"",""date"":""2024-05-03"",""url"":""https://www.paed.uscourts.gov/sites/paed/files/documents/procedures/praso1_0.pdf""}]","Judge Gene E. K. Pratter’s May 3, 2024 standing order requires counsel or self-represented parties to disclose any generative AI use in preparing a complaint, answer, motion, brief, other paper, or court correspondence. If used, the filer must certify every citation to law or the record as authentic and accurate.",Applies to counsel and self-represented parties in cases assigned to Judge Pratter.; Generative AI use in preparing filings or court correspondence must be disclosed.; The disclosure must be a clear and plain factual statement.; The filer must certify every citation to law or the record as authentic and accurate.,,"[{""label"":""Eastern District of Pennsylvania — Standing Order Regarding Use of Generative Artificial Intelligence in Cases Assigned to Judge Pratter (primary, court-pdf)"",""url"":""https://www.paed.uscourts.gov/sites/paed/files/documents/procedures/praso1_0.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,Pennsylvania,,
au-qld-courts-judicial-officers-genai-guidelines,https://safelegalai.com/regulation/australia/au-qld-courts-judicial-officers-genai-guidelines,The use of generative AI: guidelines for judicial officers,Queensland Courts,Queensland Courts,australia,guidance,in-force,judges; court-staff,verification; confidentiality,"[{""version"":""Companion to the May 2024 non-lawyer guidelines"",""date"":""2024-05-01"",""url"":""https://www.courts.qld.gov.au/__data/assets/pdf_file/0009/879714/the-use-of-generative-ai-guidelines-for-judicial-officers.pdf"",""changes"":""Only the month is known: the date is inferred from the companion May 2024 guidelines for non-lawyers and recorded as the first of that month. The PDF sits behind a Cloudflare block and was not opened in this research pass.""}]","Queensland Courts' companion guidelines for judicial officers, published alongside the guidelines for responsible use of generative AI by non-lawyers and indexed on the Law Society of New South Wales national court-protocols tracker. The document could not be opened in this research pass, so its provisions are recorded from the index entry rather than from the text.",Companion document to the Queensland Courts guidelines for responsible use of generative AI by non-lawyers.; Addressed to judicial officers rather than to parties or practitioners.,,"[{""label"":""Queensland Courts — guidelines for judicial officers (PDF; blocked at time of access)"",""url"":""https://www.courts.qld.gov.au/__data/assets/pdf_file/0009/879714/the-use-of-generative-ai-guidelines-for-judicial-officers.pdf""},{""label"":""Law Society of NSW — court protocols on AI (index listing this document)"",""url"":""https://www.lawsociety.com.au/AI-hub/court-protocols-ai""}]",AU,judicial-use; ai-decision-prohibition; court-own-use,2026-09-04,false,Queensland,2024-05-01,
qld-courts-generative-ai-guidelines-non-lawyers,https://safelegalai.com/regulation/australia/qld-courts-generative-ai-guidelines-non-lawyers,The Use of Generative Artificial Intelligence: Guidelines for Responsible Use by Non-Lawyers,Queensland Courts,Queensland Courts,australia,guidance,in-force,litigants,verification; confidentiality,"[{""version"":""May 2024"",""date"":""2024-05-01"",""url"":""https://www.courts.qld.gov.au/__data/assets/pdf_file/0010/867502/artificial-intelligence-guidelines-for-non-lawyers.pdf""}]","Guidelines published by Queensland Courts in May 2024 for self-represented litigants using generative AI. They caution that AI chatbots can produce inaccurate or fabricated legal content, that users must verify everything against official sources before relying on it in court, and that private or confidential information should not be entered into public tools.",Generative AI output may contain fabricated cases and must be verified before use in court.; Self-represented litigants remain responsible for the accuracy of what they file.; Confidential or private information should not be entered into public AI chatbots.; Companion guidelines address judicial officers' use of AI.,,"[{""label"":""Queensland Courts — AI guidelines for non-lawyers (PDF)"",""url"":""https://www.courts.qld.gov.au/__data/assets/pdf_file/0010/867502/artificial-intelligence-guidelines-for-non-lawyers.pdf""},{""label"":""Queensland Courts — using generative AI page"",""url"":""https://www.courts.qld.gov.au/going-to-court/prepare-for-court/representing-yourself/using-generative-ai""}]",AU,litigant-in-person; verification-duty; confidentiality-client-data,2026-09-03,true,Queensland,2024-05-01,
vic-supreme-court-litigant-ai-guidelines-2024,https://safelegalai.com/regulation/australia/vic-supreme-court-litigant-ai-guidelines-2024,Guidelines for Litigants: Responsible Use of Artificial Intelligence in Litigation,Supreme Court of Victoria,Supreme Court of Victoria,australia,guidance,superseded,lawyers; litigants; parties,verification; disclosure,"[{""version"":""May 2024"",""date"":""2024-05-01"",""url"":""https://www.supremecourt.vic.gov.au/forms-fees-and-services/forms-templates-and-guidelines/guideline-responsible-use-of-ai-in-litigation""}]","Guidelines issued by the Supreme Court of Victoria in May 2024 for litigants and practitioners using AI in litigation. They asked parties to understand the tools they used, verify output, and disclose AI use where it was material to a document before the court. They were replaced on 14 May 2026 by Practice Note SC GEN 25.","Parties should understand how any AI tool works before relying on it.; AI-assisted content must be checked for accuracy, including citations.; Where AI has been used in preparing material, that use should be disclosed where relevant.; Superseded by Practice Note SC GEN 25 on 14 May 2026.",,"[{""label"":""Supreme Court of Victoria — guideline on responsible use of AI in litigation"",""url"":""https://www.supremecourt.vic.gov.au/forms-fees-and-services/forms-templates-and-guidelines/guideline-responsible-use-of-ai-in-litigation""}]",AU,litigant-in-person; verification-duty; disclosure-filings,2026-09-03,true,Victoria,2024-05-01,
int-svamc-ai-arbitration-guidelines,https://safelegalai.com/regulation/international/int-svamc-ai-arbitration-guidelines,SVAMC Guidelines on the Use of Artificial Intelligence in Arbitration (First Edition),Silicon Valley Arbitration and Mediation Center,SVAMC,international,guidance,in-force,parties; lawyers; judges,disclosure; confidentiality; verification; competence; permissive,"[{""version"":""First edition"",""date"":""2024-04-30"",""url"":""https://svamc.org/wp-content/uploads/SVAMC-AI-Guidelines-First-Edition.pdf""}]","Published 30 April 2024, the SVAMC Guidelines are seven best-practice guidelines for parties, counsel and arbitrators using AI in international arbitration, adoptable by agreement or procedural order. They cover understanding tools, confidentiality, case-by-case disclosure, counsel's duty of competence and to verify output, AI-generated evidence, and a ban on arbitrators delegating their mandate.","Guideline 3: disclosure of AI use is not required as a general matter and is decided case by case.; Guideline 4: party representatives must observe competence and diligence rules and review AI output for accuracy.; Guideline 5: parties should identify AI-generated material and its limitations.; Guideline 6: an arbitrator shall not delegate any part of their personal mandate, especially decision-making, to an AI tool.; Model clause for incorporating the Guidelines into arbitration agreements.",,"[{""label"":""SVAMC — Guidelines (PDF)"",""url"":""https://svamc.org/wp-content/uploads/SVAMC-AI-Guidelines-First-Edition.pdf""},{""label"":""SVAMC — publication announcement"",""url"":""https://svamc.org/svamc-publishes-guidelines-on-the-use-of-artificial-intelligence-in-arbitration/""}]",INT,arbitration-adr; disclosure-filings; verification-duty; confidentiality-client-data; evidence-admissibility; ai-decision-prohibition; competence-duty,2026-09-04,true,,2024-04-30,
us-mo-informal-opinion-2024-11,https://safelegalai.com/regulation/us-state/us-mo-informal-opinion-2024-11,Missouri Informal Opinion 2024-11: lawyer's use of generative artificial intelligence,Missouri Office of Legal Ethics Counsel,Missouri OLEC,us-state,ethics-opinion,in-force,lawyers; firms,competence; confidentiality; verification; supervision,"[{""version"":""Informal Opinion 2024-11"",""date"":""2024-04-25"",""url"":""https://mo-legal-ethics.org/informal-opinion/2024-11/"",""changes"":""Adopted by the Office of Legal Ethics Counsel""}]","Missouri's ethics counsel answered a firm asking how to build a generative-AI policy. The opinion walks through competence and training, platform assessment and confidentiality safeguards, obedience to court AI rules, professional independence, verification of AI output as nonlawyer work, supervision, fee reasonableness and candour toward the tribunal.","Lawyers must obtain education and training to determine which generative AI is appropriate for firm use (Rule 4-1.1 and Comment [6]); Before use, assess the platform's terms and conditions, the security of information input, how that information is used, and what data sources produce responses (Rule 4-1.6); Make reasonable efforts to prevent inadvertent or unauthorised disclosure or access, including by supervised persons (Rule 4-1.6(c), Comments [15] and [16]); Rule 4-3.4(c) prohibits knowingly disobeying an obligation under a tribunal's rules, which reaches court AI orders; Lawyers must maintain professional independence and may not rely solely on AI-generated content (Rule 4-5.4); AI-assisted work must be verified for accuracy and content as with any nonlawyer assistance (Rule 4-5.3); Managers and supervisors must ensure conformity and provide appropriate training (Rule 4-5.1, 4-5.3); Consider how generative AI affects the reasonableness of fees (Rule 4-1.5(a)); Generative AI is not always accurate, so competence and supervision are needed to avoid false statements of material fact or law to a tribunal (Rule 4-3.3)",,"[{""label"":""Missouri Informal Opinion 2024-11"",""url"":""https://mo-legal-ethics.org/informal-opinion/2024-11/""},{""label"":""Missouri informal opinions index"",""url"":""https://mo-legal-ethics.org/informal-opinions-search/by-year/""}]",US,bar-guidance; fees-billing; confidentiality-client-data; verification-duty; competence-duty; supervision; disclosure-filings,2026-09-04,true,Missouri,,
us-hi-supreme-court-2024-ai-committee,https://safelegalai.com/regulation/us-state/us-hi-supreme-court-2024-ai-committee,Order Establishing the Committee on Artificial Intelligence and the Courts,Supreme Court of Hawaii,Supreme Court of Hawaii,us-state,standing-order,in-force,court-staff; judges,competence,"[{""version"":""Original"",""date"":""2024-04-16"",""url"":""https://www.courts.state.hi.us/wp-content/uploads/2024/04/order584.pdf""}]","The Hawaii Supreme Court’s administrative order establishes a Committee on Artificial Intelligence and the Courts, effective April 16, 2024. The committee is charged with studying AI capabilities and risks, possible court operations uses, guidance or policies, self-represented litigant needs, and potential rule recommendations.","The order establishes a Committee on Artificial Intelligence and the Courts.; The committee is directed to research AI capabilities, limitations, and risks to the judiciary.; The committee must determine approaches for incorporating AI into court operations.; The committee may provide guidance or policies regarding AI usage.; The committee may recommend rules for legal and ethical issues arising from AI in court operations and law practice.",,"[{""label"":""Supreme Court of Hawaii — Order Establishing the Committee on Artificial Intelligence and the Courts (primary, state-court-site)"",""url"":""https://www.courts.state.hi.us/wp-content/uploads/2024/04/order584.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,court-own-use,2026-09-06,false,Hawaii,2024-04-16,
